,NPI_ID,HCP_ID,TARGET,Age,Number_of_Rx,Rx_last_1_Month,Rx_last_3_Month,Rx_last_6_Month,Rx_last_12_Month,Claims_last_1_Month,Claims_last_3_Month,Procedures_chemo_last_1_month,Procedures_chemo_last_3_month,Procedures_chemo_last_6_month,Procedures_chemo_last_12_month,Procedures_radio_last_1_month,Procedures_Immuno_last_6_month,Procedures_Immuno_last_12_month,Procedures_Biopsy_last_3_month,Procedures_Biopsy_last_6_month,Procedures_Biopsy_last_12_month,Promotional_medscape_last_1_month,Promotional_medscape_last_3_month,Promotional_medscape_last_6_month,F2F_visit,F2F_visit_last_1_month,F2F_visit_last_3_month,VRC_visit_last_3_month,VRC_visit_last_6_month,VRC_visit_last_12_month,HCO_Affiliation_Type_Contract,HCO_Affiliation_Type_Referral
2154,6038322,HCP_2155,1,83,535,989,1214,2301,2953,296,322,59,75,117,196,75,69,100,79,146,232,7,14,20,1,2,3,5,6,7,False,False
2155,8600962,HCP_2156,0,31,1100,1385,2100,3911,4603,36,43,38,57,109,164,52,121,141,80,133,139,12,18,26,1,2,3,3,5,8,False,False
2156,8133677,HCP_2157,1,84,789,1486,2054,3230,3642,253,484,47,63,93,147,39,141,258,81,128,143,15,27,30,2,3,4,6,9,11,True,False
2157,7218272,HCP_2158,0,77,1019,1235,1417,1743,2780,60,106,62,92,161,303,47,138,247,58,88,127,12,17,31,1,2,3,6,11,22,False,True
2158,2582995,HCP_2159,0,33,1100,1302,2449,2773,3904,173,255,75,95,104,189,48,298,529,57,65,80,7,14,19,2,4,7,4,8,12,True,False
2159,8525935,HCP_2160,1,74,1100,1947,3577,6175,9811,277,550,58,81,111,133,54,106,128,49,84,117,10,15,24,2,4,5,3,6,9,True,False
2160,6372699,HCP_2161,0,57,217,381,463,724,867,334,504,32,44,47,89,58,97,134,127,149,261,14,18,30,1,2,3,3,4,6,True,False
2161,9588764,HCP_2162,1,73,600,830,1640,2325,4500,184,325,47,66,89,145,45,159,205,44,72,107,10,17,21,1,2,4,3,5,7,False,True
2162,3558032,HCP_2163,0,33,952,1697,2444,4375,7772,151,212,27,51,102,133,52,104,160,88,124,185,17,34,40,2,3,5,4,8,10,False,False
2163,8851613,HCP_2164,0,28,1100,1111,1899,2803,4952,157,268,69,110,122,149,38,174,244,113,123,237,6,11,15,1,2,3,6,9,13,False,True
2164,7136590,HCP_2165,1,36,863,1606,2146,3145,3241,95,107,40,76,151,238,44,201,243,87,151,177,15,17,22,1,2,3,4,7,9,False,False
2165,1325933,HCP_2166,0,47,1100,1721,2596,4662,5466,292,474,50,92,183,278,72,135,204,74,105,191,13,17,20,1,2,4,5,6,8,False,False
2166,8937137,HCP_2167,0,29,1100,1328,2373,2382,3308,229,283,42,68,127,222,61,292,336,96,126,229,15,26,45,2,4,7,8,10,11,True,False
2167,2489218,HCP_2168,0,90,429,551,871,1014,1205,216,293,53,95,161,257,49,145,201,70,94,125,10,17,27,2,3,5,4,5,7,True,False
2168,8876087,HCP_2169,0,89,998,1479,1907,2198,4235,296,508,25,46,76,136,43,97,187,99,103,110,11,18,27,1,2,4,7,13,24,False,True
2169,8019320,HCP_2170,0,32,130,202,281,538,739,74,96,46,63,65,99,67,130,206,74,77,117,16,26,48,1,2,4,5,6,9,False,False
2170,5799756,HCP_2171,1,61,100,117,195,206,405,65,76,47,86,123,147,60,82,89,80,101,148,15,25,30,2,4,8,6,7,9,False,True
2171,1227025,HCP_2172,0,28,961,1126,1685,1963,3115,193,214,59,107,202,204,52,152,247,101,193,207,16,31,52,2,3,6,4,6,9,False,False
2172,2525668,HCP_2173,0,77,1100,1721,2640,2894,4083,27,48,23,37,48,96,45,136,222,79,119,207,9,13,24,2,4,7,7,13,18,False,True
2173,6906763,HCP_2174,0,79,1100,2089,2926,3880,6960,151,249,26,42,71,123,40,173,261,71,106,210,8,14,22,2,3,4,4,7,12,True,False
2174,9311194,HCP_2175,1,50,1100,1514,2392,3360,4672,45,50,75,138,273,466,64,198,308,69,102,111,11,16,29,1,2,4,3,4,7,True,False
2175,9584177,HCP_2176,0,60,1100,1461,2526,4659,7302,249,406,55,106,160,229,51,146,232,74,112,150,10,16,26,1,2,3,4,5,9,False,False
2176,8326203,HCP_2177,0,85,1100,1575,1852,2481,3303,284,289,63,71,121,138,41,105,186,65,82,142,15,28,54,1,2,4,4,7,13,True,False
2177,3830563,HCP_2178,0,65,1065,1095,1429,2370,3618,250,489,49,82,95,174,44,74,100,118,217,381,18,29,42,1,2,4,3,4,6,False,True
2178,8676091,HCP_2179,0,71,518,562,909,1162,2056,86,130,47,89,168,221,63,77,128,82,138,195,6,10,16,2,3,4,3,4,7,False,False
2179,4705858,HCP_2180,0,72,1100,1678,2321,2938,4174,26,28,37,55,92,144,55,56,105,96,120,181,12,21,42,1,2,4,7,11,20,False,True
2180,5611938,HCP_2181,0,90,575,866,1078,1223,1599,322,463,74,79,112,136,73,95,136,70,129,179,10,17,31,1,2,4,4,8,11,False,False
2181,1745427,HCP_2182,1,41,613,1119,1196,2057,3666,277,304,36,69,93,117,46,156,287,128,239,467,13,15,17,2,4,7,4,5,6,True,False
2182,4762910,HCP_2183,0,44,1100,2068,3661,4175,6303,181,334,47,63,73,117,38,170,213,81,124,222,19,34,42,2,3,5,4,8,16,False,True
2183,7287574,HCP_2184,0,46,1100,2127,2776,3866,4348,237,344,52,66,89,165,45,67,83,62,67,105,14,21,38,1,2,3,3,4,6,False,True
2184,2532075,HCP_2185,0,46,159,208,209,278,542,308,493,59,117,159,245,41,133,176,56,94,175,12,19,31,1,2,4,7,8,14,False,True
2185,2625892,HCP_2186,1,68,961,1005,1805,2031,3691,15,17,69,77,84,106,37,116,178,79,158,282,10,20,34,1,2,3,3,4,7,False,False
2186,6024580,HCP_2187,1,50,1100,1855,2980,3242,6409,313,449,37,41,67,98,56,118,211,75,79,148,7,10,16,1,2,4,4,7,13,True,False
2187,9890833,HCP_2188,0,61,491,722,867,1451,1982,45,79,74,101,185,305,78,233,315,101,189,301,12,14,20,1,2,4,3,4,6,False,False
2188,4416403,HCP_2189,0,81,999,1022,1402,1688,2420,118,190,33,61,74,142,66,107,111,103,182,348,14,18,27,1,2,4,3,5,9,False,True
2189,7429966,HCP_2190,0,37,1100,1672,2705,3089,6046,339,387,31,53,90,142,42,177,321,115,186,312,12,17,25,2,3,5,4,6,9,True,False
2190,9357629,HCP_2191,0,42,204,353,580,1125,1831,136,143,29,34,61,116,59,156,207,66,114,141,10,13,15,2,3,5,6,9,17,False,False
2191,3890428,HCP_2192,1,28,1100,1822,2743,4685,4764,128,237,23,43,45,49,65,145,146,119,170,288,9,15,20,2,4,5,5,9,15,False,False
2192,1097931,HCP_2193,0,71,1100,1307,1976,2305,3932,61,107,46,86,136,151,72,72,89,98,183,188,13,18,34,1,2,3,5,9,14,False,True
2193,8855627,HCP_2194,0,71,1100,1468,2666,4372,8405,295,514,44,82,146,278,50,66,109,52,85,143,9,12,23,1,2,4,4,6,11,False,False
2194,8390827,HCP_2195,0,92,962,1813,2371,3488,4031,161,297,34,45,80,84,49,150,293,51,69,84,11,21,36,2,3,5,6,10,16,False,False
2195,9587979,HCP_2196,1,51,428,500,975,1881,3609,229,260,42,73,131,254,40,85,105,58,85,109,11,18,27,2,4,8,6,7,8,False,False
2196,5255274,HCP_2197,0,82,1050,1950,2722,3088,3857,105,110,49,74,80,136,77,153,161,71,98,168,11,16,24,1,2,3,7,8,10,False,False
2197,6913124,HCP_2198,0,40,1100,1237,2336,2520,4224,225,440,73,85,97,159,70,88,164,83,160,175,8,16,31,1,2,4,3,6,11,True,False
2198,5808187,HCP_2199,0,47,476,586,612,1086,2004,275,365,40,73,106,181,69,85,109,87,170,240,20,37,47,1,2,3,4,6,11,True,False
2199,1730654,HCP_2200,0,78,1015,1832,1941,3607,6750,239,316,68,123,141,256,52,149,261,99,139,233,10,11,15,1,2,4,7,13,22,True,False
2200,5022621,HCP_2201,0,77,100,125,167,248,252,120,157,32,45,70,116,75,68,134,66,84,108,9,11,19,1,2,4,4,7,13,False,False
2201,7686203,HCP_2202,0,42,1100,1869,2962,4224,4231,210,384,68,127,248,386,74,141,280,72,85,118,11,22,25,2,4,6,4,7,10,False,False
2202,7096141,HCP_2203,0,83,1050,1149,1738,1930,3833,54,81,32,38,71,129,48,140,262,81,93,151,8,11,16,2,3,6,3,6,7,False,False
2203,5820488,HCP_2204,0,46,1078,1939,3568,5476,10441,140,222,47,74,128,173,40,166,272,76,132,233,12,19,33,2,3,6,5,9,14,True,False
2204,9570612,HCP_2205,0,33,1100,1814,3104,3602,3604,87,143,36,72,98,138,79,146,278,119,235,262,14,28,39,2,4,8,5,10,20,True,False
2205,3581485,HCP_2206,0,44,1100,2190,3339,3632,5518,224,262,39,40,64,72,40,73,136,75,116,136,10,19,30,2,4,7,4,8,9,False,True
2206,2088513,HCP_2207,0,51,595,694,905,1590,2454,250,454,48,90,158,278,67,158,233,96,185,271,16,28,30,1,2,4,3,6,12,False,True
2207,3490732,HCP_2208,0,70,111,171,179,279,465,46,49,74,120,153,235,80,189,218,94,96,188,9,15,18,1,2,4,4,7,14,False,False
2208,7638683,HCP_2209,0,84,1032,1940,2091,3031,5136,84,103,53,75,117,219,63,122,147,71,139,222,17,26,28,2,4,7,3,5,10,False,True
2209,4454402,HCP_2210,0,30,100,182,233,404,529,61,111,70,130,172,258,70,136,262,145,247,362,11,22,33,2,3,6,6,11,22,False,False
2210,3216520,HCP_2211,0,78,1100,1800,3231,6057,6117,65,96,73,118,217,376,50,83,85,122,213,399,10,13,19,2,3,5,3,5,8,False,False
2211,8894413,HCP_2212,0,33,1100,2141,3753,6889,10003,216,397,24,26,33,43,80,145,256,45,70,88,19,27,50,2,3,4,5,6,8,False,False
2212,6202040,HCP_2213,0,40,866,1464,2692,4816,7255,311,450,71,124,195,248,79,110,177,80,122,157,9,18,26,1,2,4,3,6,9,False,False
2213,8940587,HCP_2214,1,76,1100,1736,3446,6848,13188,85,144,29,32,43,49,48,54,57,128,224,262,13,22,36,2,4,6,4,6,7,False,False
2214,5737362,HCP_2215,0,47,1100,1813,1819,2597,5025,172,249,49,91,149,204,80,106,160,66,108,183,8,15,23,1,2,3,5,10,16,True,False
2215,6382320,HCP_2216,0,91,977,1814,2798,3128,3945,326,536,48,49,96,120,50,77,149,55,68,126,10,14,15,2,3,4,3,4,8,False,False
2216,5982282,HCP_2217,1,73,761,1325,1698,1893,2659,240,377,38,41,50,68,44,161,171,85,92,132,12,24,25,2,4,7,4,7,11,False,False
2217,1873514,HCP_2218,1,91,813,1475,2425,2757,3334,138,195,57,102,115,162,38,220,234,125,242,406,12,18,19,2,4,8,3,4,8,False,False
2218,1964490,HCP_2219,0,60,1100,1418,2306,2669,3709,42,83,61,92,135,238,67,91,164,106,209,301,12,22,41,2,4,8,6,12,17,False,True
2219,4732744,HCP_2220,0,92,1100,1747,2680,2965,4428,114,215,44,74,146,277,74,89,104,41,62,107,7,8,11,2,4,8,4,8,12,True,False
2220,5995603,HCP_2221,0,86,1030,1320,1472,2447,3812,143,163,23,24,29,45,66,125,152,75,149,293,7,10,18,2,4,5,4,7,9,False,False
2221,4154568,HCP_2222,0,35,202,371,690,1139,1909,73,108,34,64,92,171,68,86,150,131,220,300,12,24,34,1,2,4,6,11,13,True,False
2222,2958925,HCP_2223,0,71,1100,1494,2393,2990,4799,90,145,63,118,136,269,57,73,97,84,127,170,12,17,20,1,2,3,3,4,6,False,False
2223,5749165,HCP_2224,0,74,749,798,1333,1807,2803,267,433,26,30,47,61,56,98,170,40,42,59,10,20,33,2,4,5,5,9,16,True,False
2224,3359833,HCP_2225,1,53,1067,1211,2239,2891,4017,283,414,31,44,73,92,62,117,198,47,79,146,14,21,27,2,3,6,8,11,20,True,False
2225,4090628,HCP_2226,1,72,1100,2191,3641,4427,4984,257,350,36,56,93,161,44,207,395,85,132,173,19,33,38,2,3,4,5,9,15,False,True
2226,5132790,HCP_2227,1,64,424,637,1234,2178,4187,296,356,56,94,98,145,37,76,140,71,105,167,8,12,14,2,3,6,4,5,9,False,False
2227,6577759,HCP_2228,0,75,1100,1873,2297,2633,4063,49,59,39,76,99,131,47,123,178,87,148,281,16,20,28,1,2,3,3,4,7,False,False
2228,2967270,HCP_2229,0,71,449,860,1551,3088,4000,106,163,30,51,62,98,73,88,121,114,205,259,9,15,17,2,4,5,4,7,10,False,False
2229,8973609,HCP_2230,0,89,572,1134,1643,3110,5268,66,97,35,47,81,100,43,108,142,71,140,189,10,14,25,2,3,4,7,11,22,False,True
2230,8110411,HCP_2231,0,46,747,940,1006,1416,2825,267,505,47,79,144,214,56,84,120,78,154,305,18,23,32,1,2,3,3,4,5,False,False
2231,3532454,HCP_2232,0,34,1100,1592,2371,3835,5614,270,536,65,103,143,280,60,166,312,106,114,144,16,24,33,2,4,6,3,4,8,True,False
2232,3881690,HCP_2233,0,57,221,307,411,440,637,320,634,26,49,85,115,80,158,215,108,142,207,11,17,31,2,3,5,4,6,12,True,False
2233,8995379,HCP_2234,0,64,760,1130,1845,2323,3685,83,87,44,64,128,134,45,127,169,147,241,247,10,18,21,2,4,6,4,8,12,True,False
2234,6776993,HCP_2235,0,86,422,444,618,622,1046,294,526,50,60,68,134,55,220,351,103,191,366,10,19,37,2,3,5,6,7,10,False,False
2235,6007446,HCP_2236,0,57,462,537,902,1076,1275,16,23,69,137,188,287,77,90,154,97,100,120,8,10,20,2,3,5,5,8,13,False,True
2236,8630920,HCP_2237,0,48,1100,1224,1547,2987,5831,236,371,69,107,195,342,74,68,126,75,86,135,19,37,39,1,2,4,3,5,7,False,True
2237,6785760,HCP_2238,1,38,1046,1923,3403,3572,5048,311,510,70,119,185,354,61,129,216,111,202,389,18,24,43,1,2,3,4,8,15,True,False
2238,3090613,HCP_2239,0,86,917,1426,2780,4957,9122,266,513,49,68,89,106,61,83,103,141,151,153,9,17,34,2,3,4,4,6,11,False,False
2239,7153291,HCP_2240,0,78,1100,1323,1926,2309,2822,75,108,66,92,115,168,66,76,82,95,129,245,17,28,47,2,4,7,4,7,14,True,False
2240,5885690,HCP_2241,0,59,397,411,590,1039,1637,292,515,53,87,115,124,65,186,325,82,102,110,10,17,22,2,3,5,4,7,9,False,False
2241,6495982,HCP_2242,0,68,1100,2011,2594,3286,5528,14,15,55,86,155,288,72,132,194,83,140,237,6,8,16,2,3,6,8,16,20,False,True
2242,7213373,HCP_2243,0,43,1100,1536,2805,3797,7184,235,291,69,131,185,249,73,166,224,135,251,498,17,20,27,2,3,4,5,8,10,False,False
2243,7115423,HCP_2244,1,66,1100,1984,3387,4423,8516,183,302,53,95,136,257,37,265,341,97,112,117,10,13,21,2,3,6,4,6,12,True,False
2244,7120993,HCP_2245,1,32,1068,1516,1533,2801,2913,310,374,66,129,133,264,58,73,111,98,127,196,9,14,24,1,2,4,4,7,9,False,False
2245,1043961,HCP_2246,1,55,972,1549,2966,3269,6006,47,62,67,74,116,156,79,117,211,121,152,239,9,18,22,2,4,5,5,10,19,True,False
2246,5194380,HCP_2247,0,48,847,1200,1869,2344,4631,98,102,58,73,106,212,49,75,126,83,150,264,16,26,46,2,3,6,3,5,8,False,False
2247,1904110,HCP_2248,0,33,937,1274,2426,3198,3806,329,521,40,68,92,159,75,95,161,76,114,115,16,30,45,2,3,4,3,5,9,False,False
2248,6416315,HCP_2249,0,29,1100,1206,1281,1797,2769,77,104,54,92,138,141,44,233,367,110,212,320,12,23,45,1,2,4,5,10,14,False,False
2249,9663288,HCP_2250,0,40,473,575,987,1199,1728,210,248,51,92,168,183,74,196,336,83,110,145,15,25,27,1,2,3,8,12,19,False,True
2250,2312942,HCP_2251,0,80,1100,1542,1910,2878,3178,299,448,27,34,60,80,46,131,259,63,100,182,12,22,44,1,2,3,6,10,15,False,False
2251,3233324,HCP_2252,0,56,501,911,1082,1667,2670,19,32,59,76,93,146,51,86,122,104,182,188,10,12,13,1,2,4,4,7,9,False,False
2252,3856132,HCP_2253,0,82,1100,1319,1780,2524,4710,286,382,48,55,69,88,77,211,336,118,139,192,15,18,29,2,4,7,3,4,6,False,False
2253,3497757,HCP_2254,0,31,974,1418,1529,2163,2363,94,154,61,68,116,188,54,129,244,44,47,72,10,16,32,1,2,3,6,9,14,True,False
2254,2901983,HCP_2255,0,65,731,1174,1952,2729,2887,67,103,51,85,128,203,60,188,342,93,110,140,12,17,20,2,4,5,3,4,6,False,False
2255,2865179,HCP_2256,0,57,1068,1879,3643,6927,8936,293,376,58,89,136,227,48,108,173,40,45,62,18,27,32,2,4,5,6,8,14,True,False
2256,7692237,HCP_2257,0,89,1100,1426,2174,3458,5342,155,165,24,25,33,63,49,75,121,84,98,174,10,17,30,1,2,3,4,5,8,False,False
2257,1776839,HCP_2258,0,33,930,1756,2895,4477,8106,310,554,31,36,68,103,65,84,135,46,73,121,10,13,23,2,3,4,6,7,12,False,True
2258,1444699,HCP_2259,0,58,445,465,791,854,1647,309,354,36,54,64,74,71,109,131,121,183,189,14,26,40,2,4,7,4,5,6,True,False
2259,5090896,HCP_2260,0,60,1100,1790,2293,2691,2976,266,366,48,75,124,156,60,109,171,111,170,186,10,14,25,1,2,3,3,4,8,False,False
2260,3206388,HCP_2261,0,62,775,1363,1967,2519,3500,125,218,69,132,248,372,67,107,200,81,115,198,15,16,20,1,2,4,5,8,15,False,False
2261,2067940,HCP_2262,0,62,337,610,893,1490,2752,318,531,72,106,190,243,34,177,335,112,208,351,11,16,29,1,2,3,4,5,7,False,False
2262,9361627,HCP_2263,1,28,1100,1856,2854,5300,8243,84,158,57,63,78,150,44,180,322,76,109,129,9,16,21,1,2,3,4,5,7,False,True
2263,3335191,HCP_2264,0,57,1020,1978,3511,5701,7262,220,384,38,71,103,169,59,177,333,66,125,215,9,13,21,1,2,3,5,7,10,False,True
2264,7379147,HCP_2265,0,51,693,1314,2456,2632,3868,159,282,56,77,123,210,78,143,148,59,68,79,16,24,41,1,2,4,4,7,14,True,False
2265,9907869,HCP_2266,1,58,643,706,1360,1926,2977,323,587,27,35,66,86,78,102,119,60,87,114,13,20,23,2,3,6,6,8,13,False,False
2266,9985435,HCP_2267,0,85,847,1273,1511,1934,2135,52,81,33,49,92,94,55,69,86,116,171,276,10,11,17,2,3,6,4,7,9,False,False
2267,7520895,HCP_2268,0,76,888,1374,1831,2306,4092,282,453,57,65,121,233,42,86,122,83,133,249,8,14,19,1,2,4,6,11,18,False,True
2268,8478300,HCP_2269,0,50,1100,1915,2188,3309,6105,210,310,26,40,74,82,46,265,456,72,138,213,14,20,30,1,2,4,4,5,10,False,False
2269,6766903,HCP_2270,0,57,556,934,1567,2510,3133,307,533,66,108,204,373,57,141,221,76,102,159,14,18,31,2,3,5,4,8,13,False,False
2270,4882241,HCP_2271,0,40,681,814,1381,1555,1583,279,325,46,74,145,262,46,95,106,69,106,134,11,22,24,2,4,7,7,11,16,False,False
2271,8653842,HCP_2272,0,76,1100,1999,3929,4423,8183,212,233,60,100,179,197,73,99,160,93,136,226,11,18,20,2,4,8,4,5,9,False,False
2272,9030139,HCP_2273,0,64,545,660,1209,1987,3849,197,303,59,92,132,191,47,223,380,64,81,91,14,15,25,1,2,3,4,6,9,False,False
2273,8021532,HCP_2274,0,71,377,616,780,1381,2302,283,489,54,79,97,146,59,137,148,73,84,162,6,9,15,1,2,3,4,5,8,False,True
2274,9514450,HCP_2275,0,53,455,585,807,975,1909,124,204,31,42,74,147,78,209,256,61,114,208,14,28,30,1,2,3,4,5,10,False,False
2275,3759514,HCP_2276,1,35,731,796,1486,1526,2389,240,477,68,90,138,206,48,107,164,60,78,119,9,18,19,2,3,4,3,5,8,False,True
2276,6569528,HCP_2277,1,82,383,692,774,1132,1567,213,379,53,102,130,135,61,85,91,45,67,98,13,22,33,2,4,7,6,7,8,False,True
2277,2274926,HCP_2278,0,43,791,1179,1590,2781,3742,247,419,26,36,55,75,71,180,193,58,67,86,10,18,29,1,2,4,4,7,10,False,False
2278,9050204,HCP_2279,0,31,469,832,1611,2728,4098,296,387,69,72,84,93,36,129,158,67,116,135,18,36,65,2,4,5,3,5,8,False,True
2279,6030377,HCP_2280,0,34,1100,1966,2944,3099,5185,323,411,47,55,80,155,80,104,163,85,102,152,18,34,65,1,2,3,5,7,11,True,False
2280,4392663,HCP_2281,1,31,496,825,981,988,1841,182,329,33,49,60,110,35,160,196,128,184,328,17,18,31,1,2,3,3,4,7,False,False
2281,3620386,HCP_2282,0,54,799,1342,1732,2442,3881,105,127,47,68,96,113,67,135,138,81,82,148,14,25,42,2,3,6,4,8,9,True,False
2282,9733221,HCP_2283,0,31,740,1234,1413,2387,3837,53,95,33,48,73,99,71,217,429,38,59,68,11,13,20,2,4,8,6,10,16,True,False
2283,3093931,HCP_2284,1,82,999,1361,1621,2288,4064,320,372,26,31,54,104,61,85,127,65,83,113,10,20,32,1,2,3,7,8,11,False,False
2284,1526289,HCP_2285,0,66,1100,1930,2892,3041,4733,198,229,33,43,44,49,45,89,104,119,190,327,16,32,40,2,3,6,4,5,10,False,False
2285,6307885,HCP_2286,1,68,457,623,952,1857,3202,168,171,60,114,211,226,44,178,321,55,83,129,10,17,19,2,3,6,4,8,11,True,False
2286,5293499,HCP_2287,1,62,220,381,490,748,1419,87,161,70,129,200,203,72,140,220,88,113,217,19,34,64,2,3,4,3,5,10,False,False
2287,4060966,HCP_2288,1,62,1100,1196,1821,2649,4997,172,279,72,135,169,271,72,114,118,133,135,234,6,11,20,2,3,4,5,9,18,False,False
2288,7757760,HCP_2289,1,39,536,561,678,1268,2002,250,340,37,41,50,96,63,93,111,63,105,147,13,17,32,2,3,5,4,7,8,False,False
2289,5602879,HCP_2290,1,51,1037,1676,2127,3784,4534,329,424,69,120,198,393,40,101,160,83,166,201,13,24,28,1,2,3,6,8,16,False,False
2290,2690898,HCP_2291,0,67,632,930,1447,2525,4487,57,71,38,54,87,104,62,168,216,101,152,212,7,14,16,1,2,4,3,5,8,False,False
2291,8142685,HCP_2292,1,70,1100,2156,4072,7074,11520,280,302,61,72,143,278,66,218,358,68,112,155,15,21,25,2,3,6,6,11,15,True,False
2292,1939235,HCP_2293,0,67,461,879,1531,3044,5380,49,65,26,35,60,61,34,69,86,122,132,183,14,26,52,2,3,4,3,6,8,True,False
2293,5380360,HCP_2294,0,87,1016,2009,2705,4385,8657,143,160,49,68,86,165,51,163,200,70,74,127,14,28,29,1,2,4,6,8,13,True,False
2294,6568313,HCP_2295,0,73,1100,1205,1316,2365,3092,216,340,64,98,140,256,51,117,225,100,135,235,17,29,48,1,2,4,8,13,21,False,False
2295,7418555,HCP_2296,0,37,1100,2031,2592,3726,3867,130,222,55,86,159,281,81,153,301,124,216,382,12,17,28,1,2,3,6,8,16,False,True
2296,6718399,HCP_2297,1,60,1100,1811,2999,5445,8036,39,50,49,74,121,161,50,109,141,87,93,103,6,9,17,1,2,4,4,8,13,False,True
2297,8385957,HCP_2298,0,55,1040,2030,3451,4205,7979,284,494,37,38,49,73,64,144,242,107,159,255,10,20,35,2,4,5,4,8,9,True,False
2298,3942089,HCP_2299,0,44,832,1420,1503,2998,5806,348,650,64,94,117,229,42,108,207,88,115,208,11,14,26,2,4,6,5,8,14,True,False
2299,1370695,HCP_2300,0,48,1100,1940,2500,3084,4573,204,357,73,103,169,252,53,104,207,100,117,167,12,13,14,2,3,6,4,8,15,False,False
2300,9779834,HCP_2301,1,77,539,559,954,979,1649,285,404,60,87,118,229,76,120,199,107,111,118,16,30,35,1,2,3,4,7,9,True,False
2301,8997170,HCP_2302,0,37,1100,1946,3064,3470,4911,29,53,70,116,201,309,63,176,260,53,57,74,16,28,44,1,2,4,3,6,8,False,False
2302,5215660,HCP_2303,0,72,1100,2181,3667,5755,9117,74,140,39,67,103,131,55,172,294,107,208,278,13,14,20,2,3,4,6,10,11,False,False
2303,6813145,HCP_2304,0,58,1098,1363,2286,4282,7172,79,147,50,52,77,84,37,68,95,66,82,100,16,31,62,2,3,5,7,11,17,False,False
2304,8799893,HCP_2305,1,52,1100,1161,1426,1626,1649,208,252,60,108,128,210,63,163,252,102,138,264,8,9,11,1,2,3,5,6,8,False,False
2305,6092871,HCP_2306,0,38,656,986,1002,1812,2039,109,203,32,37,53,72,56,162,290,72,80,157,10,18,30,1,2,4,3,6,12,True,False
2306,1400801,HCP_2307,0,49,980,1177,1452,1487,2073,85,111,33,38,55,93,52,216,306,123,234,359,17,18,35,2,4,5,3,5,9,False,False
2307,9575241,HCP_2308,0,60,515,1025,1168,1904,3257,19,28,70,74,111,203,44,161,273,96,153,186,8,12,20,2,3,6,3,4,8,False,True
2308,4920187,HCP_2309,0,91,1100,1996,3855,5701,9150,71,82,24,25,42,70,58,122,150,99,121,234,14,22,32,2,3,6,8,15,17,False,True
2309,1675823,HCP_2310,0,83,1100,1116,1927,3578,5132,165,328,56,107,135,260,56,234,268,74,131,191,13,21,38,2,3,5,3,6,8,False,True
2310,4572452,HCP_2311,1,31,1100,1193,1717,2547,2645,229,379,64,79,156,309,52,106,123,56,103,191,16,32,53,1,2,3,6,9,12,False,False
2311,4854695,HCP_2312,0,47,252,299,308,556,1076,111,137,45,50,63,66,50,83,103,95,161,186,10,19,25,1,2,4,3,5,8,False,True
2312,6497902,HCP_2313,1,60,912,1221,2171,2688,3075,64,92,49,72,81,145,78,84,131,104,146,158,11,15,29,1,2,3,4,6,7,False,True
2313,9173734,HCP_2314,0,84,992,1235,2059,3962,6718,176,201,33,48,64,90,39,135,242,85,106,189,14,28,49,2,3,6,4,6,9,False,False
2314,9607188,HCP_2315,0,53,1100,2088,3923,6568,12842,257,432,58,107,132,214,80,166,253,74,101,164,11,17,25,2,3,5,4,8,11,False,False
2315,4331560,HCP_2316,0,80,785,1456,2255,3759,5759,15,22,34,65,66,112,59,80,129,117,134,263,20,27,38,1,2,4,3,6,10,False,False
2316,2692125,HCP_2317,1,41,1051,2060,3212,3253,6474,114,179,42,63,68,79,67,151,181,80,152,245,10,19,38,2,3,6,6,11,12,True,False
2317,7905152,HCP_2318,0,79,634,642,1226,2256,2328,264,388,51,81,107,109,47,215,421,90,122,128,14,23,42,2,3,4,4,5,10,False,False
2318,3851300,HCP_2319,0,31,1026,1448,2885,3683,7049,168,322,71,89,151,293,66,153,173,110,185,281,6,9,11,1,2,4,7,14,21,False,True
2319,7999922,HCP_2320,1,53,1100,1609,2449,3064,5950,333,599,32,36,59,66,77,122,178,135,147,198,8,15,25,1,2,4,4,5,8,False,False
2320,2635735,HCP_2321,0,36,529,707,1103,1581,1826,232,243,42,52,61,75,79,199,312,48,90,140,15,21,24,1,2,3,4,6,9,False,True
2321,8515967,HCP_2322,0,52,462,577,1044,2031,2205,291,432,61,70,84,127,45,92,154,52,67,104,8,13,23,1,2,4,4,5,10,True,False
2322,8925547,HCP_2323,0,42,996,1706,1934,2838,5549,164,250,47,75,107,201,43,54,104,121,215,283,12,21,42,1,2,3,4,7,13,False,True
2323,9661791,HCP_2324,0,39,1100,2136,3644,5810,9607,269,382,71,131,140,209,67,145,189,127,219,288,9,16,25,1,2,3,4,5,6,False,False
2324,4537570,HCP_2325,0,79,355,531,828,911,1618,237,369,42,68,100,180,76,120,217,77,152,224,9,10,20,2,3,5,4,5,8,False,True
2325,4155969,HCP_2326,1,85,1035,1574,1576,2348,3058,276,281,62,99,163,202,42,143,170,138,156,201,8,14,17,2,4,8,4,6,7,True,False
2326,4646149,HCP_2327,0,30,522,638,876,1055,1582,107,183,35,52,79,155,61,119,222,77,153,261,10,18,23,1,2,3,4,7,9,False,True
2327,7305203,HCP_2328,0,64,1100,1916,3762,5902,8513,30,38,55,104,162,205,56,65,70,85,157,197,11,21,26,2,4,6,3,6,11,True,False
